RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kiviranta3500wj,37.44,Joel Kiviranta,3500,W,0,DAL,VAN-TDemko,4.19,5.4,3.0,-1.91,1.2,4,0,0,0,-2.9,62,0,2,3.9,2.8,-197,6.5,81,-195,4.0,-1.7,32,8,44,98,4.0,15,7,53,13,0.09,0.04,0.13,11.73,0.67,1.22,1.68,0.73,0.08,0.37,1.59,8.76,9.56,6.1,0.0,0.0,0.04,0.01,0.01,1.0,0.01,0.0,0.08,0.04,0.45,0.01,0.86,0.11,0.11,0.22,11.81,1.12,0.78,1.67,0.47,0.14,0.33,1.11,8.56,8.67,0.0,0.0,0.03,0.0,8.57,1.0,0.57,0.43,1.43,0.0,12.15,0.04,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,kiviranta,j,kiviranta3500wj,88390-107990,W,j,Joel Kiviranta,kiviranta,4.032786885245901,61.0,3500,VAN@DAL,DAL,VAN,,,,,,W/UTIL,kiviranta3500wj,2500
aubekubel3400wn,37.27,N. Aube-Kubel,3400,W,0,WAS,PIT-CDesmith,5.75,7.4,4.1,-0.15,1.7,3,0,1,0,-2.7,68,0,2,3.1,3.5,115,6.5,24,125,4.8,-0.9,33,9,29,100,5.4,41,16,41,12,0.11,0.14,0.24,11.06,1.3,1.27,1.9,0.67,0.09,0.23,1.5,10.22,8.96,7.29,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.57,0.0,1.24,0.18,0.18,0.36,11.93,1.81,1.09,1.5,0.73,0.17,0.18,1.27,9.5,8.6,0.0,0.0,0.01,0.0,11.8,1.2,1.0,0.2,1.6,0.0,12.39,0.0,0.0,0.0,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,aubekubel,n,aubekubel3400wn,88390-59263,W,n,Nicolas Aube-Kubel,aubekubel,4.299999872843425,48.0,3400,WSH@PIT,WSH,PIT,,,,,,W/UTIL,aubekubel3400wn,2500
glendening3200wl,36.95,Luke Glendening,3200,W,0,DAL,VAN-TDemko,4.21,5.4,3.0,-1.3,1.3,4,0,0,0,-2.9,79,0,2,3.9,2.8,-197,6.5,81,-195,4.1,-1.9,50,9,38,98,2.2,15,0,23,13,0.03,0.06,0.09,12.61,0.43,1.08,1.76,0.62,0.03,0.9,1.98,7.84,9.54,5.52,0.0,0.0,0.06,0.01,0.04,0.33,0.01,0.02,0.02,0.03,0.58,0.0,0.94,0.0,0.0,0.0,10.54,0.0,1.0,1.6,0.63,0.0,0.4,1.4,8.0,8.0,0.0,0.0,0.06,0.0,8.0,1.4,1.0,0.4,1.6,0.0,10.54,0.06,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,glendening,l,glendening3200wl,88390-43133,W,l,Luke Glendening,glendening,3.5737704918032787,61.0,3200,VAN@DAL,DAL,VAN,,,,,,W/UTIL,glendening3200wl,2500
kostin3500wk,36.71,Klim Kostin,3500,W,0,EDM,VGK-LBrossoit,4.28,5.5,3.0,-1.82,1.2,4,0,0,0,-2.8,68,0,3,4.1,3.0,-191,7.0,73,-170,6.1,-0.4,23,14,30,85,6.0,33,25,41,12,0.21,0.19,0.4,10.25,2.34,1.0,1.47,0.68,0.21,0.26,1.26,8.58,8.42,6.21,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.21,0.19,1.28,0.0,1.09,0.11,0.44,0.56,8.48,3.96,0.56,0.75,0.74,0.2,0.11,0.67,5.38,6.38,0.0,0.0,0.13,0.0,3.2,0.8,0.6,0.2,0.6,0.0,7.81,0.2,0.0,0.0,50.04,47.23,49.82,44.53,48.7,3.24,0.32,2.3,0.24,44.91,57.42,39.45,44.25,3.25,0.31,2.15,0.21,43.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,kostin,k,kostin3500wk,88390-81981,W,k,Klim Kostin,kostin,6.093616891414561,47.0,3500,VGK@EDM,EDM,VGK,,,,,,W/UTIL,kostin3500wk,2600
pitlick3700wt,35.62,Tyler Pitlick,3700,W,0,STL,ANA-JGibson,4.8,6.2,3.4,-1.69,1.3,4,0,0,0,-3.3,45,1,2,3.7,3.0,-155,6.5,75,-155,4.9,-0.6,34,13,37,82,7.8,50,25,8,12,0.1,0.14,0.24,10.01,1.44,0.94,1.28,0.73,0.1,0.57,1.51,7.07,9.34,5.33,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.25,0.0,1.25,0.25,0.13,0.38,10.14,2.25,1.38,2.0,0.69,0.18,0.38,1.75,7.0,9.5,0.0,0.0,0.08,0.0,8.0,2.0,1.67,0.33,2.33,0.0,9.54,0.22,0.0,0.0,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,pitlick,t,pitlick3700wt,88390-12718,W,t,Tyler Pitlick,pitlick,4.470588235294118,51.0,3700,STL@ANH,STL,ANH,,,,,,W/UTIL,pitlick3700wt,2500
archibald3500wj,35.18,Josh Archibald,3500,W,0,PIT,WAS-DKuemper,4.22,5.4,3.0,-1.88,1.2,4,0,0,0,-0.6,62,0,2,3.5,3.1,-135,6.5,76,-145,3.9,-1.7,24,7,40,105,4.1,64,7,35,14,0.07,0.09,0.16,9.97,0.96,1.0,1.45,0.69,0.07,0.41,1.41,7.15,7.9,5.43,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.07,0.09,0.57,0.0,1.01,0.07,0.13,0.2,9.34,1.28,0.8,1.2,0.67,0.08,0.47,1.27,6.67,6.4,0.0,0.0,0.01,0.0,6.13,1.38,0.88,0.5,1.25,0.0,8.75,0.0,0.0,0.0,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,archibald,j,archibald3500wj,88390-58685,W,j,Josh Archibald,archibald,4.36226409336306,53.0,3500,WSH@PIT,PIT,WSH,,,,,,W/UTIL,archibald3500wj,2500
fast4100wj,34.14,Jesper Fast,4100,W,0,CAR,TOR-MMurray,5.36,6.9,3.8,-1.91,1.3,3,0,0,0,-2.9,18,1,2,3.3,2.8,-145,6.0,53,-145,5.7,-1.4,42,18,56,100,3.8,25,8,75,12,0.12,0.23,0.35,14.92,1.41,0.99,1.53,0.65,0.12,0.43,1.42,13.28,9.35,9.82,0.0,0.0,0.22,0.01,0.03,0.33,0.0,0.04,0.12,0.19,0.14,0.01,1.2,0.15,0.08,0.23,14.11,0.98,1.08,1.5,0.72,0.14,0.46,1.54,14.08,7.58,0.0,0.0,0.03,0.0,14.43,0.86,0.57,0.29,1.0,0.0,14.43,0.0,0.0,0.0,52.61,52.63,43.83,36.32,45.56,3.13,0.19,3.1,0.23,58.0,49.09,31.83,42.82,2.75,0.27,3.0,0.24,41.86,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,fast,j,fast4100wj,88390-23053,W,j,Jesper Fast,fast,5.547059003044577,68.0,4100,TOR@CAR,CAR,TOR,,,,,,W/UTIL,fast4100wj,2500
podkolzin3500wv,33.28,Vasily Podkolzin,3500,W,0,VAN,DAL-JOettinger,4.7,6.1,3.3,-1.4,1.3,4,0,0,0,-2.6,62,1,2,2.8,3.9,162,6.5,19,165,5.7,-0.7,25,12,37,86,5.7,41,25,50,12,0.15,0.17,0.31,12.93,1.44,1.22,1.74,0.7,0.12,0.43,1.65,10.18,10.75,7.55,0.04,0.0,0.58,0.06,0.08,0.75,0.0,0.0,0.11,0.17,0.31,0.0,1.02,0.23,0.0,0.23,10.54,1.31,0.92,1.38,0.67,0.25,0.46,1.38,7.92,10.77,0.0,0.0,0.17,0.0,7.71,1.14,0.86,0.29,1.57,0.0,10.43,0.18,0.0,0.0,44.02,42.21,47.45,45.21,47.06,3.3,0.25,2.87,0.17,39.33,46.75,46.0,46.92,3.15,0.2,2.38,0.19,43.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,podkolzin,v,podkolzin3500wv,88390-152162,W,v,Vasily Podkolzin,podkolzin,4.2105263157894735,38.0,3500,VAN@DAL,VAN,DAL,,,,,,W/UTIL,podkolzin3500wv,2500
howden3400wb,32.38,Brett Howden,3400,W,0,VGK,EDM-SSkinner,5.66,7.3,4.1,-0.24,1.7,4,0,0,0,-3.0,68,0,2,3.0,4.1,159,7.0,27,145,5.0,-0.8,28,10,22,87,5.8,46,30,53,13,0.09,0.16,0.24,13.15,1.1,1.02,1.7,0.6,0.09,0.67,1.69,9.98,13.19,6.91,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.09,0.16,1.04,0.02,1.15,0.07,0.29,0.36,13.12,1.65,1.21,1.92,0.63,0.06,0.43,1.64,10.08,12.85,0.0,0.0,0.02,0.0,11.29,2.43,1.86,0.57,2.43,0.0,14.22,0.03,0.0,0.0,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,howden,b,howden3400wb,88390-70925,W,b,Brett Howden,howden,5.013333468967014,45.0,3400,VGK@EDM,VGK,EDM,,,,,,W/UTIL,howden3400wb,2500
leason3200wb,31.8,Brett Leason,3200,W,0,ANA,STL-JBinnington,4.72,6.1,3.4,-0.79,1.5,3,0,1,0,0.0,79,0,2,3.0,3.7,130,6.5,25,135,3.6,-1.5,20,7,42,77,4.6,16,8,16,12,0.1,0.06,0.16,10.8,0.89,0.88,1.4,0.63,0.11,0.31,1.2,8.04,12.8,5.92,0.0,0.0,0.07,0.02,0.02,1.0,0.0,0.0,0.1,0.06,0.16,0.0,1.36,0.25,0.0,0.25,8.61,1.74,1.0,1.67,0.6,0.25,0.0,1.0,6.67,9.0,0.0,0.0,0.0,0.0,7.5,1.5,1.5,0.0,1.5,0.0,10.22,0.0,0.0,0.0,43.26,40.72,48.45,54.1,40.37,2.71,0.17,2.41,0.22,37.0,48.0,54.0,39.31,2.42,0.21,2.62,0.21,39.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,leason,b,leason3200wb,88390-113286,W,b,Brett Leason,leason,3.426415209500295,53.0,3200,STL@ANH,ANH,STL,,,,,,W/UTIL,leason3200wb,2500
watson3700wa,30.69,Austin Watson,3700,W,0,OTT,NJD-VVanecek,4.78,6.1,3.4,-1.71,1.3,4,0,1,0,-3.5,45,0,2,2.8,3.9,166,6.5,44,150,5.8,-0.5,60,19,33,89,5.5,64,14,35,14,0.17,0.06,0.23,10.64,1.3,1.14,1.56,0.73,0.15,0.77,1.91,6.95,8.24,5.12,0.0,0.0,0.05,0.02,0.04,0.67,0.05,0.0,0.13,0.06,1.35,0.05,0.87,0.27,0.0,0.27,10.25,1.58,0.87,1.33,0.65,0.31,0.8,1.67,5.93,6.6,0.0,0.0,0.14,0.0,5.0,2.13,0.75,1.38,1.13,0.0,10.39,0.05,0.0,0.0,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,watson,a,watson3700wa,88390-14151,W,a,Austin Watson,watson,4.676470588235294,68.0,3700,OTT@NJ,OTT,NJ,,,,,,W/UTIL,watson3700wa,2500
kravtsov3300wv,30.66,Vitali Kravtsov,3300,W,0,VAN,DAL-JOettinger,3.84,5.0,2.7,-1.87,1.2,4,0,2,0,-2.6,74,1,2,2.8,3.9,162,6.5,19,165,3.8,-0.9,17,6,20,104,3.4,41,8,41,12,0.08,0.1,0.18,11.35,0.95,0.97,1.42,0.69,0.08,0.36,1.33,9.03,9.32,6.53,0.0,0.05,0.65,0.05,0.11,0.5,0.0,0.0,0.08,0.05,0.21,0.0,0.97,0.0,0.09,0.09,11.18,0.48,1.09,1.55,0.71,0.0,0.55,1.64,6.36,9.73,0.0,0.09,1.0,0.18,5.83,1.33,0.67,0.67,1.0,0.5,11.28,1.07,0.0,0.0,44.02,42.21,47.45,45.21,47.06,3.3,0.25,2.87,0.17,39.33,46.75,46.0,46.92,3.15,0.2,2.38,0.19,43.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,kravtsov,v,kravtsov3300wv,88390-104016,W,v,Vitali Kravtsov,kravtsov,3.623809451148624,42.0,3300,VAN@DAL,VAN,DAL,,,,,,W/UTIL,kravtsov3300wv,2500
shore3400wd,30.04,Devin Shore,3400,W,0,EDM,VGK-LBrossoit,3.59,4.6,2.5,-2.31,1.1,4,0,0,0,-2.8,68,0,3,4.1,3.0,-191,7.0,73,-170,3.3,-1.1,17,7,28,103,5.4,41,33,41,12,0.02,0.17,0.19,9.09,1.25,0.67,0.93,0.71,0.03,0.52,1.19,7.57,7.93,5.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.17,0.13,0.0,1.09,0.0,0.36,0.36,9.0,2.4,0.91,1.0,0.91,0.0,0.36,1.27,6.9,7.6,0.0,0.0,0.08,0.0,5.2,0.8,0.6,0.2,0.8,0.0,8.39,0.05,0.0,0.0,50.04,47.23,49.82,44.53,48.7,3.24,0.32,2.3,0.24,44.91,57.42,39.45,44.25,3.25,0.31,2.15,0.21,43.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,shore,d,shore3400wd,88390-61245,W,d,Devin Shore,shore,3.739534954692042,43.0,3400,VGK@EDM,EDM,VGK,DTD,Illness,,,,W/UTIL,shore3400wd,2500
walker3400wn,29.68,Nathan Walker,3400,W,0,STL,ANA-JGibson,4.78,6.1,3.4,-1.12,1.4,4,0,0,0,-3.3,68,1,2,3.7,3.0,-155,6.5,75,-155,4.4,-1.1,29,16,36,97,5.1,33,25,41,12,0.07,0.13,0.21,9.98,1.26,0.75,1.1,0.68,0.1,0.72,1.47,6.52,9.57,5.05,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.4,0.0,1.02,0.1,0.2,0.3,9.61,1.87,0.9,1.1,0.82,0.11,0.3,1.2,5.5,8.3,0.0,0.0,0.08,0.0,6.14,1.29,1.0,0.29,1.29,0.0,9.65,0.11,0.0,0.0,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,walker,n,walker3400wn,88390-42841,W,n,Nathan Walker,walker,3.652173913043478,46.0,3400,STL@ANH,STL,ANH,,,,,,W/UTIL,walker3400wn,2500
astonreese3300wz,28.82,Z. Aston-Reese,3300,W,0,TOR,CAR-PKochetkov,3.98,5.1,2.8,-1.73,1.2,4,0,0,0,-3.0,74,1,2,2.8,3.3,123,6.0,47,125,4.6,-1.6,48,14,45,87,5.4,41,16,41,12,0.12,0.05,0.17,11.4,0.89,1.15,1.73,0.66,0.11,0.56,1.71,8.15,9.53,6.28,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.38,0.01,1.03,0.2,0.1,0.3,10.64,1.69,1.0,1.67,0.6,0.2,0.4,1.4,7.44,10.67,0.0,0.0,0.01,0.0,7.14,1.71,1.14,0.57,1.71,0.0,10.75,0.02,0.0,0.0,39.09,45.56,36.32,43.83,52.63,3.16,0.26,3.24,0.19,42.82,31.83,49.09,58.0,2.36,0.31,2.33,0.07,58.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,astonreese,z,astonreese3300wz,88390-79820,W,z,Zach Aston-Reese,astonreese,4.082353030934053,68.0,3300,TOR@CAR,TOR,CAR,,,,,,W/UTIL,astonreese3300wz,2500
joshua3600wd,28.0,Dakota Joshua,3600,W,0,VAN,DAL-JOettinger,4.11,5.3,2.9,-2.18,1.1,3,0,0,0,-2.2,53,1,2,2.8,3.9,162,6.5,19,165,5.1,-1.3,29,15,43,98,6.4,58,25,41,12,0.15,0.15,0.3,11.08,1.62,0.95,1.23,0.77,0.16,0.34,1.28,7.87,9.43,6.06,0.01,0.0,0.13,0.03,0.03,1.0,0.0,0.0,0.14,0.15,0.76,0.0,1.11,0.15,0.23,0.38,13.01,1.75,0.85,1.31,0.65,0.18,0.62,1.46,8.23,10.62,0.0,0.0,0.06,0.0,8.29,1.29,0.57,0.71,1.0,0.0,12.91,0.1,0.0,0.0,44.02,42.21,47.45,45.21,47.06,3.3,0.25,2.87,0.17,39.33,46.75,46.0,46.92,3.15,0.2,2.38,0.19,43.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,joshua,d,joshua3600wd,88390-113287,W,d,Dakota Joshua,joshua,4.760294297162225,68.0,3600,VAN@DAL,VAN,DAL,,,,,,W/UTIL,joshua3600wd,2500
gauthier3200wj,25.71,Julien Gauthier,3200,W,0,OTT,NJD-VVanecek,4.02,5.2,2.8,-1.49,1.3,3,0,1,0,-4.0,79,0,2,2.8,3.9,166,6.5,44,150,4.0,-1.1,19,9,36,100,5.0,35,14,35,14,0.14,0.09,0.23,8.84,1.56,1.02,1.41,0.72,0.14,0.2,1.21,7.27,8.65,5.16,0.0,0.0,0.11,0.02,0.02,1.0,0.0,0.0,0.14,0.09,0.14,0.0,1.12,0.18,0.18,0.36,9.86,2.19,1.18,1.64,0.72,0.15,0.36,1.55,8.73,9.0,0.0,0.0,0.3,0.0,8.8,1.8,1.0,0.8,1.6,0.0,9.85,0.48,0.0,0.0,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,gauthier,j,gauthier3200wj,88390-70919,W,j,Julien Gauthier,gauthier,4.467924585882223,53.0,3200,OTT@NJ,OTT,NJ,,,,,,W/UTIL,gauthier3200wj,2500
hamilton7400dd,90.16,Dougie Hamilton,7400,D,0,NJD,OTT-MSogaard,16.14,20.2,12.1,1.25,2.2,1,1,16,1,-1.2,93,2,1,3.9,2.8,-202,6.5,56,-175,14.2,0.5,75,23,24,90,12.7,76,15,23,13,0.2,0.58,0.78,21.91,2.14,3.31,4.63,0.71,0.06,1.1,4.41,19.33,16.14,14.62,0.09,0.21,3.04,0.6,0.86,0.7,0.0,0.0,0.11,0.37,0.58,0.0,2.42,0.14,0.64,0.79,21.37,2.22,2.86,4.54,0.63,0.05,1.0,3.86,21.15,16.15,0.0,0.21,2.84,0.62,20.25,4.38,3.38,1.0,5.13,1.13,21.45,2.82,0.0,0.25,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,hamilton,d,hamilton7400dd,88390-15356,D,d,Dougie Hamilton,hamilton,15.854166666666666,72.0,7400,OTT@NJ,NJ,OTT,,,,,,D/UTIL,hamilton7400dd,7200
matheson5900dm,86.5,Michael Matheson,5900,D,0,MTL,CLB-EMerzlikins,14.88,18.6,11.2,3.21,2.5,1,1,21,0,-1.3,73,0,2,3.7,3.0,-157,6.5,73,-115,11.5,1.0,52,20,10,93,15.1,76,53,23,13,0.18,0.4,0.58,23.1,1.51,2.5,3.31,0.76,0.07,1.39,3.89,16.93,18.38,12.95,0.0,0.16,2.53,0.44,0.62,0.71,0.0,0.0,0.18,0.24,0.77,0.02,2.29,0.36,0.36,0.71,25.56,1.67,3.21,4.21,0.76,0.11,2.07,5.29,15.0,21.0,0.0,0.14,2.86,0.64,15.29,5.71,3.14,2.57,3.71,0.43,24.73,1.92,0.0,0.29,48.38,41.01,52.04,49.09,44.76,2.86,0.17,2.86,0.24,39.36,59.77,55.57,47.38,2.5,0.17,2.38,0.32,52.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,matheson,m,matheson5900dm,88390-62277,D,m,Mike Matheson,matheson,12.80789505807977,38.0,5900,CBJ@MON,MON,CBJ,,,,,,D/UTIL,matheson5900dm,5100
heiskanen7000dm,84.99,Miro Heiskanen,7000,D,0,DAL,VAN-TDemko,16.25,20.3,12.2,2.22,2.3,1,1,19,0,-3.7,68,0,2,3.9,2.8,-197,6.5,81,-195,13.1,1.4,70,33,24,98,20.5,100,69,0,13,0.14,0.63,0.77,25.56,1.81,2.68,3.67,0.73,0.05,1.31,3.99,19.92,18.47,14.19,0.03,0.29,2.95,0.48,0.64,0.75,0.0,0.01,0.11,0.33,0.38,0.02,2.24,0.29,1.14,1.43,26.2,3.27,2.86,3.54,0.81,0.1,1.14,4.0,21.38,17.85,0.07,0.5,3.68,0.62,21.14,4.43,3.14,1.29,3.71,0.43,27.01,3.38,0.14,0.57,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,heiskanen,m,heiskanen7000dm,88390-82174,D,m,Miro Heiskanen,heiskanen,13.9375,72.0,7000,VAN@DAL,DAL,VAN,,,,,,D/UTIL,heiskanen7000dm,6100
