RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kessel3900wp,60.18,Phil Kessel,3900,W,0,VGK,CAR-FAndersen,7.03,9,5.1,0.15,1.8,3,2,4,0,-2.5,71,0,2,2.6,3,122,5.5,27,120,8.2,0.3,60,28,39,88,8.2,66,33,22,9,0.15,0.35,0.5,13.91,2.16,2.02,2.53,0.8,0.07,0.23,2.25,10.49,12.94,7.66,0.01,0.11,1.86,0.36,0.45,0.82,0,0,0.14,0.24,0.5,0.01,1.85,0.22,0.22,0.44,13.99,1.89,1.89,2.22,0.85,0.12,0.44,2.33,11.89,13.22,0,0,1.5,0.11,10.83,2.33,1.83,0.5,2.33,0.17,13.73,1.65,0,0,43.78,49.86,36.72,47.98,52.46,2.57,0.21,3.3,0.19,49.63,37.63,47.63,58.13,2.22,0.05,3,0.08,59.83,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,kessel,p,kessel3900wp,87465-8682,W,p,Phil Kessel,kessel,7.689999898,60,3900,CAR@VGK,VGK,CAR,,,,,,W/UTIL,kessel3900wp,3000
schmaltz6200wn,59.83,Nick Schmaltz,6200,W,0,ARI,DAL-JOettinger,12.1,15.2,9,0.74,2,1,1,10,0,-2.3,95,2,1,1.9,3.8,325,5.5,26,320,14.2,3.1,55,31,26,89,18,80,20,40,10,0.41,0.62,1.03,19.84,3.11,2.15,2.81,0.77,0.19,0.52,2.67,12.97,14.5,9.88,0.11,0.08,2.78,0.5,0.64,0.78,0,0.01,0.3,0.52,0.27,0.03,2.58,0.7,0.6,1.3,20.78,3.75,2.3,2.67,0.86,0.3,0.5,2.8,15.4,15.1,0.2,0.1,2.89,0.6,16.83,2.83,2.33,0.5,3,0.33,20.94,2.75,0.17,0,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,schmaltz,n,schmaltz6200wn,87465-73889,W,n,Nick Schmaltz,schmaltz,12.20208359,48,6200,ARI@DAL,ARI,DAL,,,,,,W/UTIL,schmaltz6200wn,5900
wood4100wm,59.66,Miles Wood,4100,W,0,NJD,COL-JAnnunen,7.38,9.4,5.4,0.11,1.8,4,2,4,0,-5.1,49,0,4,3,3.1,-105,6,41,105,7.3,-0.7,37,14,32,87,5.6,30,70,20,10,0.15,0.2,0.34,12.86,1.59,2.26,3.1,0.73,0.07,0.23,2.49,11.61,11.89,8.2,0,0.02,1.28,0.26,0.43,0.62,0,0,0.15,0.18,0.97,0,1.41,0.1,0.2,0.3,11.41,1.58,1.7,2.5,0.68,0.06,0,1.7,11.3,9.9,0,0.1,1.18,0.3,11.57,1.71,1.71,0,2.29,0.29,10.76,1.16,0,0.14,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,wood,m,wood4100wm,87465-70118,W,m,Miles Wood,wood,7.498275757,58,4100,NJ@COL,NJ,COL,,,,,,W/UTIL,wood4100wm,2900
sharangovich4500wy,58.3,Y. Sharangovich,4500,W,0,NJD,COL-JAnnunen,8.13,10.3,5.9,0.08,1.8,1,0,0,0,-2,49,0,4,3,3.1,-105,6,41,105,9.3,0.4,51,27,48,87,8.8,70,30,20,10,0.26,0.25,0.51,15.64,1.96,1.98,2.83,0.7,0.13,0.49,2.47,12.36,11.41,9.14,0.01,0,0.58,0.08,0.18,0.47,0.05,0.02,0.2,0.23,0.35,0.02,2.15,0.1,0.4,0.5,15.91,1.89,2.1,2.6,0.81,0.05,0.5,2.6,14.4,13,0,0,0,0,16.43,2.29,1.86,0.43,2.57,0.14,15.88,0,0,0,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,sharangovich,y,sharangovich4500wy,87465-97212,W,y,Yegor Sharangovich,sharangovich,8.244067693,59,4500,NJ@COL,NJ,COL,,,,,,W/UTIL,sharangovich4500wy,3300
yamamoto3900wk,57.64,Kailer Yamamoto,3900,W,0,EDM,TOR-ISamsonov,7.55,9.6,5.5,0.67,1.9,1,2,3,0,-2.4,71,0,2,3.6,3.6,-107,7,27,105,8.1,0.4,38,20,36,105,6.8,36,18,9,11,0.21,0.31,0.53,16.89,1.88,1.43,1.86,0.76,0.15,0.54,1.96,14.42,13.41,10.73,0.05,0.04,1.11,0.21,0.26,0.8,0.01,0.01,0.15,0.26,0.48,0.01,2.37,0.17,0,0.17,16.61,0.61,2.33,3,0.78,0.07,0.67,3,12.5,12.67,0,0,0.72,0,12.5,3,2.33,0.67,3,0,16.61,0.72,0,0,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,yamamoto,k,yamamoto3900wk,87465-82120,W,k,Kailer Yamamoto,yamamoto,6.432432432,37,3900,TOR@EDM,EDM,TOR,,,,,,W/UTIL,yamamoto3900wk,3000
milano4200ws,57.14,Sonny Milano,4200,W,0,WAS,ANA-JGibson,8.23,10.5,6,0.77,2,2,2,7,0,0.7,20,0,3,3.9,2.8,-200,6.5,79,-190,6.5,-0.9,41,20,51,77,6.3,44,55,33,9,0.18,0.23,0.41,14.07,1.75,1.32,2.03,0.65,0.14,0.19,1.51,11.52,11.51,8.41,0.01,0.07,1.36,0.11,0.21,0.53,0,0,0.16,0.16,0.25,0,2.23,0.22,0.11,0.33,11.91,1.66,1.44,2.33,0.62,0.15,0.22,1.67,12.67,11,0.11,0,0.28,0.11,13.14,1.86,1.71,0.14,2.29,0.14,12.49,0.36,0.14,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,milano,s,milano4200ws,87465-58977,W,s,Sonny Milano,milano,7.463265555,49,4200,WSH@ANH,WSH,ANH,,,,,,W/UTIL,milano4200ws,2600
kakko4200wk,56.74,Kaapo Kakko,4200,W,0,NYR,PHI-CHart,8.69,11,6.4,1.23,2.1,3,2,4,0,-1.8,77,1,3,3.7,2.5,-230,6,92,-190,7.7,0.1,44,21,32,105,9.3,63,36,27,11,0.19,0.28,0.47,14.72,1.92,1.48,2.06,0.72,0.13,0.35,1.84,12.57,11.45,9.4,0,0.04,0.88,0.1,0.14,0.73,0,0,0.19,0.25,0.12,0.01,1.57,0.27,0.45,0.73,15.69,2.79,1.18,1.64,0.72,0.23,0.27,1.45,12.45,12.64,0,0.09,1.29,0,12.57,1.14,1,0.14,1.29,0,15.51,1.38,0,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,kakko,k,kakko4200wk,87465-111471,W,k,Kaapo Kakko,kakko,8.078333537,60,4200,NYR@PHI,NYR,PHI,,,,,,W/UTIL,kakko4200wk,3400
martinook4900wj,56.61,Jordan Martinook,4900,W,0,CAR,VGK-AHill,8.03,10.2,5.9,-0.8,1.6,3,0,0,0,-1.9,32,0,4,3,2.6,-145,5.5,73,-140,7.5,-0.2,49,16,35,97,7.8,57,42,0,7,0.17,0.22,0.4,14.34,1.67,1.92,2.86,0.67,0.09,0.31,2.23,13.15,8.69,9.99,0,0,0.09,0,0.02,0,0.01,0.01,0.16,0.21,0.64,0.02,1.86,0.13,0.38,0.5,16.45,1.82,2.25,3.25,0.69,0.06,0.63,2.88,12.5,9.75,0,0,0,0,12.67,3.17,2.5,0.67,3.33,0.17,16.36,0,0,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,martinook,j,martinook4900wj,87465-43008,W,j,Jordan Martinook,martinook,8.551724138,58,4900,CAR@VGK,CAR,VGK,,,,,,W/UTIL,martinook4900wj,3500
riemsdyk5400wj,55.81,J. van Riemsdyk,5400,W,0,PHI,NYR-IShesterkin,9.83,12.4,7.2,0.03,1.8,4,2,1,0,-3.5,56,0,4,2.5,3.7,190,6,8,160,10.2,0.3,44,23,31,89,6,40,50,10,10,0.31,0.27,0.59,15.84,2.24,2.2,2.8,0.79,0.14,0.36,2.56,11.53,12.19,8.57,0.07,0.03,2.53,0.46,0.67,0.7,0,0,0.24,0.24,0.39,0,1.53,0.11,0.11,0.22,17.08,0.77,2,2.44,0.82,0.06,0.33,2.33,13.89,12.22,0,0,1.47,0.11,11.8,1.6,1,0.6,1.6,0.2,16.07,1.02,0,0,45.09,43.03,45.39,50.06,45.08,2.89,0.13,2.77,0.21,45.1,45.45,51.7,41.73,1.7,0.12,2.82,0.32,43.71,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,riemsdyk,j,riemsdyk5400wj,87465-8797,W,j,James van Riemsdyk,riemsdyk,9.390000153,40,5400,NYR@PHI,PHI,NYR,DTD,Undisclosed,,,,W/UTIL,riemsdyk5400wj,4300
noesen4500ws,55.27,Stefan Noesen,4500,W,0,CAR,VGK-AHill,7.32,9.3,5.3,-0.73,1.6,4,1,1,0,-3.9,40,0,4,3,2.6,-145,5.5,73,-140,8,-0.3,32,15,23,99,5.9,28,71,14,7,0.18,0.31,0.49,11.93,2.46,1.78,2.63,0.68,0.1,0.25,2.04,10.43,6.33,7.76,0.13,0.11,2.8,0.56,0.83,0.67,0,0,0.05,0.2,0.35,0,1.51,0.25,0.25,0.5,11.46,2.62,1.63,2.25,0.72,0.15,0.13,1.75,12.75,7.75,0.13,0,2.36,0.25,12.17,1.67,1.67,0,2.17,0.5,11.09,2.25,0.17,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,noesen,s,noesen4500ws,87465-15286,W,s,Stefan Noesen,noesen,8.030909313,55,4500,CAR@VGK,CAR,VGK,,,,,,W/UTIL,noesen4500ws,3200
silfverberg4300wj,53.97,Jakob Silfverberg,4300,W,0,ANA,WAS-DKuemper,8.15,10.4,5.9,0.49,1.9,1,2,3,0,-1.4,56,0,2,2.8,3.9,167,6.5,21,160,7.2,-0.2,43,14,27,87,9.3,63,36,45,11,0.17,0.16,0.33,15.26,1.3,1.77,2.41,0.73,0.1,0.69,2.45,7.97,12.08,6.05,0.05,0.02,1.69,0.28,0.48,0.58,0,0,0.13,0.14,0.28,0,2.24,0.36,0.18,0.55,15.64,2.11,1.55,2.09,0.74,0.24,0.55,2.09,7.91,12.45,0.18,0,1.56,0.27,7.14,2.14,1.57,0.57,2.14,0.14,15.31,1.9,0.14,0,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,silfverberg,j,silfverberg4300wj,87465-14473,W,j,Jakob Silfverberg,silfverberg,6.979999797,60,4300,WSH@ANH,ANH,WSH,,,,,,W/UTIL,silfverberg4300wj,3200
foegele4000ww,52.53,Warren Foegele,4000,W,0,EDM,TOR-ISamsonov,6.38,8.2,4.6,-0.69,1.6,3,2,2,0,-3.8,77,0,2,3.6,3.6,-107,7,27,105,5.8,-0.6,41,19,41,105,12.8,81,9,45,11,0.18,0.09,0.27,11.77,1.38,1.65,2.44,0.68,0.11,0.26,1.91,10.93,9.01,7.96,0,0.01,0.42,0.07,0.08,0.86,0.01,0,0.17,0.08,0.34,0,2.05,0.6,0.1,0.7,13.44,3.12,2.7,3.3,0.82,0.22,0.3,3,12.2,8.1,0,0,0.84,0.1,13,2.57,2.43,0.14,3,0.14,13.24,0.81,0,0,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,foegele,w,foegele4000ww,87465-74076,W,w,Warren Foegele,foegele,7.678261135,46,4000,TOR@EDM,EDM,TOR,,,,,,W/UTIL,foegele4000ww,3200
jarnkrok4800wc,51.9,Calle Jarnkrok,4800,W,0,TOR,EDM-JCampbell,6.99,8.9,5.1,-1.64,1.5,3,2,5,0,-2.4,11,1,3,3.6,3.6,-112,7,73,-125,6.9,-1,43,22,45,101,4.2,25,75,0,8,0.17,0.27,0.44,14.19,1.86,1.41,1.98,0.71,0.12,0.27,1.68,10.71,9.64,8.03,0.01,0.03,1.18,0.15,0.24,0.62,0.01,0.02,0.15,0.22,0.18,0,1.54,0.11,0.22,0.33,14.94,1.33,1.22,2.33,0.52,0.09,0.33,1.56,10.78,11.89,0,0,1.14,0.11,9.17,1.33,1.17,0.17,1.83,0.17,14.68,1.2,0,0,44.67,46.95,44.69,43.18,47.76,3.12,0.25,3.45,0.22,50.89,37.6,48.33,49.1,2.22,0.3,3.73,0.22,55,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,jarnkrok,c,jarnkrok4800wc,87465-23061,W,c,Calle Jarnkrok,jarnkrok,7.76981109,53,4800,TOR@EDM,TOR,EDM,,,,,,W/UTIL,jarnkrok4800wc,3000
motte3800wt,50.57,Tyler Motte,3800,W,0,NYR,PHI-CHart,7.1,9,5.2,0.42,1.9,4,0,0,0,-3,40,1,3,3.7,2.5,-230,6,92,-190,6.2,-1,38,9,25,102,5,44,33,11,9,0.08,0.11,0.19,13.14,0.87,1.72,2.41,0.71,0.05,0.93,2.65,8.97,10.45,6.65,0,0,0.19,0.03,0.08,0.33,0.01,0,0.07,0.11,0.21,0.04,1.14,0,0.13,0.13,11.07,0.7,1,1.88,0.53,0,1.38,2.38,7.25,11.38,0,0,0.08,0,8.67,2.33,1.33,1,2.5,0.17,10.94,0.11,0,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,motte,t,motte3800wt,87465-68667,W,t,Tyler Motte,motte,6.619047619,42,3800,NYR@PHI,NYR,PHI,,,,,,W/UTIL,motte3800wt,2500
vesey3800wj,49.66,Jimmy Vesey,3800,W,0,NYR,PHI-CHart,6.69,8.5,4.8,0.01,1.8,4,0,1,0,-3,94,1,3,3.7,2.5,-230,6,92,-190,6.2,-0.7,53,13,31,89,6,63,36,9,11,0.13,0.17,0.29,14.02,1.24,1.65,2.22,0.74,0.08,0.53,2.18,11.76,10.57,8.96,0,0,0.06,0,0.03,0,0.01,0,0.12,0.17,0.15,0.03,1.22,0,0.36,0.36,15.1,1.43,1.45,2.27,0.64,0,0.45,1.91,13.09,10.18,0,0,0.02,0,14.29,1.71,1.43,0.29,2.43,0,15.05,0.03,0,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,vesey,j,vesey3800wj,87465-73826,W,j,Jimmy Vesey,vesey,6.979999797,60,3800,NYR@PHI,NYR,PHI,,,,,,W/UTIL,vesey3800wj,3400
malgin3500wd,47.76,Denis Malgin,3500,W,0,COL,NJD-VVanecek,3.38,4.4,2.4,-2.72,1,4,0,0,0,-2.8,65,0,2,3.1,3,-115,6,59,-125,5.5,-1,50,16,27,55,6.2,70,30,30,10,0.12,0.12,0.24,10.92,1.32,1.79,2.5,0.71,0.07,0.26,2.05,9.83,8.58,7.4,0,0.02,0.93,0.13,0.21,0.63,0,0,0.12,0.1,0.19,0,1.23,0.3,0,0.3,7.38,2.44,1.2,1.6,0.75,0.25,0.4,1.6,7.9,7.6,0,0,0.09,0,7.71,1.71,1.14,0.57,1.57,0,7.32,0.12,0,0,46.39,50.27,44.76,45.33,49.45,3.15,0.27,2.9,0.19,45.56,47.6,55.89,53.1,2.8,0.14,2.6,0.15,57.86,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,malgin,d,malgin3500wd,87465-73981,W,d,Denis Malgin,malgin,5.156818043,44,3500,NJ@COL,COL,NJ,,,,,,W/UTIL,malgin3500wd,2500
crouse5800wl,47.72,Lawson Crouse,5800,W,0,ARI,DAL-JOettinger,9.06,11.5,6.6,-1.52,1.6,3,2,4,0,-2.7,11,2,1,1.9,3.8,325,5.5,26,320,10,0.6,40,23,34,88,8.6,40,60,20,10,0.37,0.24,0.6,17.68,2.04,1.87,2.52,0.74,0.2,0.74,2.6,11.02,13.36,7.88,0.1,0.01,1.94,0.27,0.39,0.69,0.01,0,0.25,0.22,0.46,0.04,1.82,0.3,0,0.3,18.19,0.99,2.2,3.11,0.71,0.14,0.9,3.1,13.6,13.5,0.1,0,1.21,0.1,13,2.83,1.5,1.33,1.8,0,18.05,1.04,0,0,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,crouse,l,crouse5800wl,87465-66611,W,l,Lawson Crouse,crouse,10.17454501,55,5800,ARI@DAL,ARI,DAL,,,,,,W/UTIL,crouse5800wl,4000
farabee4200wj,47.62,Joel Farabee,4200,W,0,PHI,NYR-IShesterkin,9.84,12.4,7.2,2.38,2.3,2,1,2,0,-2.8,56,0,4,2.5,3.7,190,6,8,160,8.2,-0.3,56,19,42,89,3.5,20,80,0,10,0.17,0.29,0.46,17.09,1.61,1.8,2.2,0.82,0.09,0.61,2.41,11.47,13.87,8.46,0,0.03,2.23,0.34,0.39,0.88,0,0,0.17,0.26,0.7,0.01,1.87,0,0.1,0.1,13.35,0.45,1.2,1.4,0.86,0,0.5,1.7,9.6,10.1,0,0,0.9,0,9.67,1.33,0.83,0.5,1.17,0,12.71,0.58,0,0,45.09,43.03,45.39,50.06,45.08,2.89,0.13,2.77,0.21,45.1,45.45,51.7,41.73,1.7,0.12,2.82,0.32,43.71,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,farabee,j,farabee4200wj,87465-103203,W,j,Joel Farabee,farabee,7.601639544,61,4200,NYR@PHI,PHI,NYR,,,,,,W/UTIL,farabee4200wj,3100
comtois3500wm,47.41,Max Comtois,3500,W,0,ANA,WAS-DKuemper,6.59,8.4,4.8,0.49,1.9,4,2,4,0,0,65,0,2,2.8,3.9,167,6.5,21,160,5.8,-0.7,40,17,31,87,4.6,36,36,9,11,0.13,0.16,0.29,13.61,1.28,1.4,1.98,0.7,0.09,0.38,1.78,11.15,13.98,8.27,0,0,0.85,0.12,0.16,0.73,0,0,0.13,0.16,1.24,0,1.42,0,0.13,0.13,12.83,0.61,1.75,2.38,0.74,0,0.5,2.25,10,15.13,0,0,1.14,0.25,10.2,1.4,1,0.4,1.4,0,12.51,1.36,0,0,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,comtois,m,comtois3500wm,87465-82156,W,m,Max Comtois,comtois,5.089361637,47,3500,WSH@ANH,ANH,WSH,,,,,,W/UTIL,comtois3500wm,2500
janmark3800wm,47.35,Mattias Janmark,3800,W,0,EDM,TOR-ISamsonov,4.8,6.2,3.4,-1.88,1.3,3,0,0,0,-3.8,40,0,2,3.6,3.6,-107,7,27,105,6.6,0.2,51,17,33,74,5.9,45,54,18,11,0.11,0.28,0.39,15.36,1.52,1.38,1.77,0.78,0.08,0.42,1.8,11.49,11.64,8.56,0,0,0.28,0.02,0.02,1,0.02,0.02,0.09,0.27,0.42,0.02,1.32,0.09,0.27,0.36,14.98,1.44,1,1.36,0.73,0.09,0.64,1.64,10.91,9.82,0,0,0.01,0,11.14,1.29,1,0.29,1.43,0,14.93,0,0,0,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,janmark,m,janmark3800wm,87465-60686,W,m,Mattias Janmark,janmark,6.177777778,45,3800,TOR@EDM,EDM,TOR,,,,,,W/UTIL,janmark3800wm,2500
nieto3800wm,44.58,Matt Nieto,3800,W,0,COL,NJD-VVanecek,3.82,4.9,2.7,-2.86,1,4,0,0,0,-2.8,40,0,2,3.1,3,-115,6,59,-125,6.3,-0.2,55,26,33,84,6,44,55,22,9,0.15,0.14,0.29,14.7,1.18,1.5,1.97,0.76,0.1,0.46,1.96,10.15,11,7.49,0,0.01,0.39,0.03,0.03,1,0,0,0.15,0.13,0.18,0,1.26,0.22,0,0.22,9.77,1.35,1.56,1.56,1,0.14,0.56,2.11,7.56,8.78,0,0,0,0,7.57,2,1.29,0.71,1.29,0,9.65,0,0,0,46.39,50.27,44.76,45.33,49.45,3.15,0.27,2.9,0.19,45.56,47.6,55.89,53.1,2.8,0.14,2.6,0.15,57.86,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,nieto,m,nieto3800wm,87465-39234,W,m,Matt Nieto,nieto,6.563158002,57,3800,NJ@COL,COL,NJ,,,,,,W/UTIL,nieto3800wm,2500
cates4400wn,43.87,Noah Cates,4400,W,0,PHI,NYR-IShesterkin,7.78,9.9,5.7,-0.07,1.8,1,2,2,0,-2,20,0,4,2.5,3.7,190,6,8,160,7.7,0.5,56,28,44,75,7.3,70,30,30,10,0.18,0.27,0.45,16.68,1.62,1.27,1.77,0.72,0.14,0.72,1.99,11.09,12.65,8.21,0.01,0.05,1.51,0.15,0.28,0.52,0.01,0.01,0.15,0.21,0.1,0,1.95,0.1,0.3,0.4,17.5,1.37,1.2,1.8,0.67,0.08,1.1,2.3,11.2,13.3,0,0,0.87,0.1,11.67,2.5,1.5,1,1.83,0.17,17.59,0.85,0,0,45.09,43.03,45.39,50.06,45.08,2.89,0.13,2.77,0.21,45.1,45.45,51.7,41.73,1.7,0.12,2.82,0.32,43.71,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,cates,n,cates4400wn,87465-168107,W,n,Noah Cates,cates,7.350819572,61,4400,NYR@PHI,PHI,NYR,,,,,,W/UTIL,cates4400wn,2800
aubekubel3500wn,40.4,N. Aube-Kubel,3500,W,0,WAS,ANA-JGibson,6.81,8.7,4.9,0.71,1.9,4,0,0,0,-2.6,65,0,3,3.9,2.8,-200,6.5,79,-190,4.1,-1.3,31,7,32,100,4.2,55,33,0,9,0.08,0.12,0.2,10.36,1.16,1.22,1.77,0.69,0.06,0.22,1.45,9.5,8.49,6.76,0,0,0.02,0,0,0,0,0,0.08,0.12,0.5,0,1.5,0,0.13,0.13,11.01,0.71,2,3,0.67,0,0,2,11,8.63,0,0,0.01,0,11,1.83,1.83,0,2.67,0,11.14,0.01,0,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,aubekubel,n,aubekubel3500wn,87465-59263,W,n,Nicolas Aube-Kubel,aubekubel,4.020512899,39,3500,WSH@ANH,WSH,ANH,,,,,,W/UTIL,aubekubel3500wn,2500
