,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
thomas5000tei,71.32,Ian Thomas,5000,CAR,@TB,,,4.87,7.1,2.7,-0.07,1,0.5,4.94,0,-7,0.2,1,0.54,1,0,0.2,0.1,22,19.8,27.3,-0.5,7.5,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.07,85,0.73,0.15,2.6,-100,1.3,0.06,0,0,1,10,20,0,-100,0.97,0.09,20,0.06,0.8,15,TE,220,0,0,0,0,2,1,10,5,8.4,0.1,2.1,0.5,0,0.057,0.056,0.04,0,0,0,0,0,0,0,0,0,0,thomas,ian thomas,i,thomas5000tei,49877-72515:Ian Thomas,49877-72515,TE,i,Ian Thomas,thomas,2.599999905,1,5000,CAR@TB,CAR,TB,,,,ryland,ryland,ian,thomas5000tei
thompson4700rbc,64.2,Chris Thompson,4700,JAX,@TEN,,,5.5,7.5,3.5,0.07,1.2,0.5,5.43,10.2,-18,0,0,0.33,3,0,0.64,-2,25,18.8,25.8,2.3,7,44.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3.9,0,0.375,0.67,0.27,0.2,75,0.6,0,1.6,-200,0.8,0.13,100,0,0,20,4.3,-0.4,-100,0.59,0.17,52,0.15,0.42,19,RB,220,0,0.109,0.424,3,4,3,26,14,8.4,0,6.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,thompson,chris thompson,c,thompson4700rbc,49877-24891:Chris Thompson,49877-24891,RB,c,Chris Thompson,thompson,1.600000024,1,4700,JAC@TEN,JAC,TEN,,,,ryland,ryland,chris,thompson4700rbc
togiai4000ten,71.93,Noah Togiai,4000,IND,MIN,,,2.77,4.1,1.5,0.17,0.7,0.5,2.6,0,-21,0,0,0.18,0,0,0.57,-2.2,0,26.3,22.8,1.8,-3.5,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,TE,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,togiai,noah togiai,n,togiai4000ten,49877-64864:Noah Togiai,49877-64864,TE,n,Noah Togiai,togiai,,,4000,MIN@IND,IND,MIN,,,,ryland,ryland,noah,togiai4000ten
tonyan4300ter,65.18,Robert Tonyan,4300,GB,DET,,,3.89,5.6,2.2,0.59,0.9,0.5,3.3,9.5,-15,0,0,0.32,0,0,0.2,-0.9,20,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,68,0.55,0,0,100,0,0,0,0,0,10,10,-0.1,100,0.74,0.05,27,0.05,0.66,18,TE,220,0,0,0,0,1,0,7,6,80,0.1,6.3,0.5,0,0.038,0.063,0.028,0,0,0,0,0,0,0,0,0,0,tonyan,robert tonyan,r,tonyan4300ter,49877-80353:Robert Tonyan,49877-80353,TE,r,Robert Tonyan,tonyan,2.333333333,9,4300,DET@GB,GB,DET,,,,ryland,ryland,robert,tonyan4300ter
trubisky7200qbm,65.17,Mitchell Trubisky,7200,CHI,NYG,,,17.58,28.3,6.8,1.99,2.4,3,15.59,15.2,-8,3.9,1,0.23,1,0,0.46,1,63,23.5,19,-0.5,-4.5,42.5,36,21,34,216,63,6.3,5.49,1.4,31,22.5,63.3,11.5,4.1,1.8,6.6,3,7,14,4.3,0.1,0.468,5.33,3,1.2,67,0.41,0.01,24.3,300,0.61,0.37,100,1,0,10,16.2,1.1,300,0.4,0.26,76,0.57,0.23,21,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitchell trubisky,m,trubisky7200qbm,49877-38628:Mitchell Trubisky,49877-38628,QB,m,Mitchell Trubisky,trubisky,24.28000069,1,7200,NYG@CHI,CHI,NYG,,,,ryland,ryland,mitchell,trubisky7200qbm
valdes-scantling5100wrm,76.23,M. Valdes-Scantling,5100,GB,DET,,,7.34,10.8,3.9,1.78,1.4,3,5.56,7.9,-25,1.7,0.83,0.36,4,0,0.92,3.4,33,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.13,0.13,68,0.55,0,17.6,400,2.93,0.42,100,1,0,10,4.5,-2,400,1.31,0.14,42,0.14,0.57,21,WR,220,0,0,0,0,3,1,31,18,20.7,0.2,7.3,0,0,0.097,0.111,0.12,0,0,0,0,0,0,0,0,0,0,valdes-scantling,m. valdes-scantling,m,valdes-scantling5100wrm,49877-40647:Marquez Valdes-Scantling,49877-40647,WR,m,Marquez Valdes-Scantling,valdes-scantling,17.60000038,1,5100,DET@GB,GB,DET,,,,ryland,ryland,marquez,valdes-scantling5100wrm
ward4900wrg,55.87,Greg Ward,4900,PHI,LA,,,4.9,7,2.8,-0.2,1,0.5,5.1,1,-30,0,0,0.3,0,0,0.61,-0.8,48,24,22,-0.5,-2,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.13,0.13,63,0.33,0.01,5.6,0,0.8,0.19,100,0,0,20,60,0.1,100,0.87,0.12,50,0.16,0.11,18,WR,220,0,0,0,0,6,4,40,14,8.6,0.1,6.4,0.167,0,0.156,0.077,0.14,0,0,0,0,0,0,0,0,0,0,ward,greg ward,g,ward4900wrg,49877-40434:Greg Ward,49877-40434,WR,g,Greg Ward,ward,5.599999905,1,4900,LAR@PHI,PHI,LAR,,,,ryland,ryland,greg,ward4900wrg
washington3900,59.67,Washington,3900,WAS,@ARI,,,6.6,13.4,-0.2,1.24,1.7,0.5,5.36,4,3,0,0,0.86,1,0,0.73,-4.4,0,19.5,27,0.2,7.5,46.5,34,0,0,0,0,0,0,0,0,0,0,0,0,2.73,10.14,0,0,0,0,0,0,0,0,0,0,0,0,15,500,0,0,100,1,0,10,7.1,1.6,500,0,0,93,0.62,0.06,16,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4912,0.5034,0.0147,0.0449,7.37,10,5.27,2.6,0.22,washington,washington,w,washington3900,49877-12552:Washington Football Team,49877-12552,D,w,Washington Football Team,footballteam,15,1,3900,WAS@ARI,WAS,ARI,,,,Football,Football,washington,washington3900
washington4900wrj,64.97,James Washington,4900,PIT,DEN,,,5.83,8.7,2.9,0.73,1.2,0.5,5.1,3.7,-22,0,0,0.41,1,0,0.59,1.2,44,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0.06,65,0.32,0.01,10.4,-200,3.47,0.28,100,1,0,10,7.1,0.5,-200,1.35,0.16,64,0.23,0.35,17,WR,220,0,0,0,0,5,3,49,25,16.5,0.3,90,0.667,0,0.178,0.222,0.244,0,0,0,0,0,0,0,0,0,0,washington,james washington,j,washington4900wrj,49877-55748:James Washington,49877-55748,WR,j,James Washington,washington,10.39999962,1,4900,DEN@PIT,PIT,DEN,,,,ryland,ryland,james,washington4900wrj
watkins5900wrs,66.75,Sammy Watkins,5900,KC,@LAC,,,8.48,12,5,1.1,1.4,3,7.38,1.6,-14,1.5,0.71,0.53,1,0,0.51,-1.4,51,27.8,19.3,-1,-8.5,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.4,0.27,0,0,0,18,500,1.8,0.33,100,1,0,10,5.8,-1.7,500,0.97,0.11,52,0.14,0.47,21,WR,220,0,0,0,0,5,3,39,17,11.5,0.1,5.8,0.125,0,0.167,0.048,0.141,0,0,0,0,0,0,0,0,0,0,watkins,sammy watkins,s,watkins5900wrs,49877-24641:Sammy Watkins,49877-24641,WR,s,Sammy Watkins,watkins,18,1,5900,KC@LAC,KC,LAC,,,,ryland,ryland,sammy,watkins5900wrs
watson4500wrj,70.35,Justin Watson,4500,TB,CAR,,,5.59,8,3.2,1.4,1.2,0.5,4.19,5.8,-24,0,0,0.38,1,0,0.54,-1.6,19,27.3,19.8,-0.5,-7.5,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.07,0,85,0.73,0.15,1.1,-300,0.55,0.1,0,0,1,20,30,0,-200,1.27,0.16,29,0.17,0.7,17,WR,220,0,0,0,0,2,1,13,6,10.3,0.2,3.6,0.5,0,0.062,0.074,0.041,0,0,0,0,0,0,0,0,0,0,watson,justin watson,j,watson4500wrj,49877-83083:Justin Watson,49877-83083,WR,j,Justin Watson,watson,1.100000024,1,4500,CAR@TB,TB,CAR,,,,ryland,ryland,justin,watson4500wrj
watson7900qbd,67.58,Deshaun Watson,7900,HOU,BAL,,,19.52,30.2,8.9,2.56,2.5,3,16.96,15.7,-1,1.8,0.8,0.68,1,0,0.6,-5.1,68,21,28.5,-2.3,7.5,49.5,26,22,33,262,67,7.9,6.74,1.7,36,16.5,63.9,18.8,5.2,2.7,7.6,5,13,28,4.9,0.4,0.475,5.07,2.53,1,0,0,0,21.8,-300,0.52,0.37,100,1,0,10,22.4,4.8,-300,0.53,0.33,77,0.54,0.22,22,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson7900qbd,49877-54879:Deshaun Watson,49877-54879,QB,d,Deshaun Watson,watson,21.81999969,1,7900,BAL@HOU,HOU,BAL,,,,ryland,ryland,deshaun,watson7900qbd
wentz7300qbc,67.35,Carson Wentz,7300,PHI,LA,,,18.28,28.7,7.9,2.49,2.5,3,15.79,14.38,-8,1.3,0.17,0.23,1,0,0.69,-2.5,72,24,22,-0.5,-2,46,28,23,37,251,63,6.6,6.16,1.7,34,18.3,41.4,39.3,4.6,1.4,6.8,3,7,15,4.2,0,0.625,5.8,2.13,1.33,63,0.33,0.01,15,-400,0.29,0.22,100,0,0,10,15,-2.1,-400,0.34,0.21,80,0.35,0.2,20,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wentz,carson wentz,c,wentz7300qbc,49877-70324:Carson Wentz,49877-70324,QB,c,Carson Wentz,wentz,15,1,7300,LAR@PHI,PHI,LAR,,,,ryland,ryland,carson,wentz7300qbc
williams4800rbd,70.96,Darrel Williams,4800,KC,@LAC,,,5.97,8,3.9,0.29,1.2,0.5,5.68,1.7,-16,0.2,1,0.36,2,0,0.61,0.7,19,27.8,19.3,-1,-8.5,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,3.4,0.3,0.333,0.47,0.27,0.2,0,0,0,4,200,0.44,0.17,100,0,0,10,4.8,-0.5,200,0.76,0.25,35,0.15,0.35,20,RB,220,0.25,0.142,0.303,4,1,1,15,11,10.2,0.1,6.2,0.167,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,williams,darrel williams,d,williams4800rbd,49877-52897:Darrel Williams,49877-52897,RB,d,Darrel Williams,williams,4,1,4800,KC@LAC,KC,LAC,,,,ryland,ryland,darrel,williams4800rbd
williams4800rbj,74.39,Jamaal Williams,4800,GB,DET,,,6.23,8.1,4.3,0.55,1.3,0.5,5.68,8.3,-14,0,0,0.41,8,0,0.66,-1.3,27,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,4.5,0.1,0.58,1.53,0.8,0.4,68,0.55,0,6.2,-100,0.56,0.2,100,1,0,10,8.1,1.6,-100,0.73,0.3,70,0.45,0.3,20,RB,220,0.071,0.298,0.405,7,3,2,18,9,6.5,0.3,5.3,0.067,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,williams,jamaal williams,j,williams4800rbj,49877-45631:Jamaal Williams,49877-45631,RB,j,Jamaal Williams,williams,6.199999809,1,4800,DET@GB,GB,DET,,,,ryland,ryland,jamaal,williams4800rbj
williams5400wrp,76.01,Preston Williams,5400,MIA,BUF,,,8.38,11.8,5,2.14,1.6,0.5,6.24,5.1,15,0.5,1,0.98,3,0,0.63,-0.9,57,18.5,24,-0.3,5.5,42.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.13,0.13,89,0.7,0.11,5.1,100,0.73,0.09,100,0,0,10,8.2,0.9,100,1.03,0.14,52,0.05,0,17,WR,220,0,0,0,0,8,3,54,23,14.1,0.3,70,0.222,0,0.233,0.25,0.242,0,0,0,0,0,0,0,0,0,0,williams,preston williams,p,williams5400wrp,49877-62967:Preston Williams,49877-62967,WR,p,Preston Williams,williams,5.099999905,1,5400,BUF@MIA,MIA,BUF,,,,ryland,ryland,preston,williams5400wrp
williams5800wrm,70.58,Mike Williams,5800,LAC,KC,,,8.63,12.4,4.8,1.48,1.5,3,7.15,2.4,-8,0,0,0.63,2,0,0.11,-0.9,59,19.3,27.8,-2,8.5,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.53,0.33,0,0,0,8.9,-100,0.99,0.15,100,0,0,10,8.7,10,-100,1.33,0.15,94,0.22,0.05,18,WR,220,0,0,0,0,6,3,68,35,20,0.1,13.3,0.063,0,0.18,0.105,0.245,0,0,0,0,0,0,0,0,0,0,williams,mike williams,m,williams5800wrm,49877-39829:Mike Williams,49877-39829,WR,m,Mike Williams,williams,8.899999619,1,5800,KC@LAC,LAC,KC,,,,ryland,ryland,mike,williams5800wrm
wims4700wrj,44.53,Javon Wims,4700,CHI,NYG,,,2.73,4.1,1.4,-1.91,0.6,0.5,4.64,2.7,-51,0,0,0.09,0,0,0.11,3,31,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.33,0.07,67,0.41,0.01,6.6,100,3.3,0.29,100,1,0,20,30,-0.8,200,1.15,0.1,58,0.29,0.41,17,WR,220,0,0,0,0,2,1,12,7,9.8,0.1,3.3,0.286,0,0.073,0.087,0.053,0,0,0,0,0,0,0,0,0,0,wims,javon wims,j,wims4700wrj,49877-71359:Javon Wims,49877-71359,WR,j,Javon Wims,wims,6.599999905,1,4700,NYG@CHI,CHI,NYG,,,,ryland,ryland,javon,wims4700wrj
woods6700wrr,80.26,Robert Woods,6700,LA,@PHI,,,11.44,16,6.9,2.24,1.7,6.5,9.2,10.3,1,3.2,1,0.86,5,0,0.95,1.8,66,22,24,0.5,2,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.13,63,0.33,0.01,14.9,-200,1.66,0.24,100,1,0,10,11.9,2.3,-200,1.13,0.18,55,0.38,0.44,18,WR,220,0,0,0,0,9,6,81,25,13.2,0.1,8.4,0.182,0,0.237,0.1,0.264,0,0,0,0,0,0,0,0,0,0,woods,robert woods,r,woods6700wrr,49877-29685:Robert Woods,49877-29685,WR,r,Robert Woods,woods,14.89999962,1,6700,LAR@PHI,LAR,PHI,,,,ryland,ryland,robert,woods6700wrr
