combo_id,RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kevinshattenkirkANH,shattenkirk4700dk,shattenkirk4700dk,59.64,Kevin Shattenkirk,4700,D,0,ANA,EDM-JCampbell,9.08,11.4,6.7,-0.01,1.9,2,2,2,0,-2.0,89,1,2,2.2,5.0,387,7.0,21,370,8.6,-0.2,66,22,24,87,9.0,69,30,30,13,0.05,0.28,0.33,19.72,1.0,1.91,2.49,0.77,0.03,1.6,3.52,13.59,17.12,10.22,0.01,0.1,1.81,0.44,0.53,0.83,0.0,0.0,0.04,0.19,0.72,0.0,1.35,0.14,0.29,0.43,21.89,1.18,1.5,2.46,0.61,0.1,1.64,3.14,15.38,17.92,0.07,0.21,1.86,0.31,14.86,3.14,1.0,2.14,1.86,0.57,21.06,2.46,0.0,0.29,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,shattenkirk,k,88647-11365,D,k,Kevin Shattenkirk,shattenkirk,8.57647076775046,68.0,4700,ANH@EDM,ANH,EDM,,,,,,D/UTIL,shattenkirk4700dk,4300
masonshawMIN,shaw3600cm,shaw3600cm,47.63,Mason Shaw,3600,C,0,MIN,VGK-LBrossoit,6.28,8.0,4.5,0.27,1.7,4,0,1,0,-1.5,67,0,3,3.1,3.1,-108,6.0,55,-105,6.3,-0.3,38,13,21,94,7.9,71,28,35,14,0.12,0.17,0.29,11.46,1.52,1.59,1.95,0.81,0.08,0.47,2.05,8.31,8.95,6.14,0.0,0.0,0.16,0.02,0.07,0.25,0.0,0.03,0.12,0.14,1.36,0.02,1.41,0.21,0.21,0.43,11.72,2.2,1.5,1.86,0.81,0.14,0.79,2.29,8.21,10.29,0.0,0.0,0.02,0.0,7.57,2.14,1.29,0.86,1.86,0.0,11.63,0.0,0.0,0.0,48.89,44.1,50.13,44.48,48.19,3.23,0.22,2.34,0.25,42.36,57.57,49.57,43.43,3.14,0.14,2.21,0.32,46.17,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,shaw,m,88647-82122,C,m,Mason Shaw,shaw,6.179310239594559,58.0,3600,MIN@VGK,MIN,VGK,,,,,,C/UTIL,shaw3600cm,2700
jonassiegenthalerNJ,siegenthaler3800dj,siegenthaler3800dj,48.78,Jonas Siegenthaler,3800,D,0,NJD,CHI-AStalock,6.94,8.8,5.1,-0.21,1.8,1,0,1,0,-2.8,82,1,2,4.4,2.3,-342,6.5,69,-330,6.8,-0.7,62,17,25,90,6.1,73,26,13,15,0.04,0.22,0.26,20.15,0.77,1.06,1.74,0.61,0.04,1.88,2.95,18.73,15.79,14.03,0.01,0.0,0.1,0.01,0.01,1.0,0.0,0.0,0.03,0.22,0.56,0.0,1.09,0.0,0.13,0.13,18.6,0.42,1.06,1.73,0.61,0.0,2.0,3.06,19.8,16.13,0.0,0.0,0.01,0.0,18.43,2.86,1.0,1.86,1.57,0.0,18.25,0.0,0.0,0.0,51.01,50.81,49.93,44.81,38.84,2.75,0.19,2.77,0.24,56.2,47.73,46.47,37.87,2.2,0.27,2.67,0.25,41.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,siegenthaler,j,88647-66671,D,j,Jonas Siegenthaler,siegenthaler,7.06621654613598,74.0,3800,NJ@CHI,NJ,CHI,,,,,,D/UTIL,siegenthaler3800dj,3200
jakobsilfverbergANH,silfverberg3600wj,silfverberg3600wj,43.32,Jakob Silfverberg,3600,W,0,ANA,EDM-JCampbell,7.5,9.5,5.5,1.21,2.1,3,2,2,0,-2.5,73,1,2,2.2,5.0,387,7.0,21,370,7.1,-0.2,51,17,32,87,8.2,69,30,30,13,0.14,0.22,0.35,15.3,1.37,1.68,2.27,0.74,0.08,0.68,2.35,7.99,12.22,6.1,0.05,0.04,1.67,0.26,0.49,0.53,0.0,0.0,0.08,0.18,0.38,0.0,1.82,0.07,0.5,0.57,15.36,2.23,1.43,1.92,0.74,0.05,0.5,1.93,8.31,12.15,0.07,0.14,1.72,0.15,9.43,2.14,1.57,0.57,2.57,0.57,15.5,2.24,0.0,0.29,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,silfverberg,j,88647-14473,W,j,Jakob Silfverberg,silfverberg,7.1824324324324325,74.0,3600,ANH@EDM,ANH,EDM,,,,,,W/UTIL,silfverberg3600wj,2800
radimsimekSJ,simek3600dr,simek3600dr,36.53,Radim Simek,3600,D,0,SJ,ARI-IProsvetov,4.67,6.0,3.3,-2.05,1.3,3,0,1,0,-3.2,61,0,2,3.4,3.3,-115,6.5,25,-130,4.4,-1.0,28,4,14,88,2.4,14,28,0,14,0.03,0.03,0.05,14.44,0.21,0.97,1.33,0.73,0.03,1.54,2.51,11.69,13.17,8.72,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.69,0.0,0.63,0.0,0.0,0.0,13.78,0.0,0.5,1.33,0.38,0.0,1.0,1.5,11.67,11.33,0.0,0.0,0.05,0.0,12.5,0.75,0.0,0.75,1.25,0.0,15.07,0.08,0.0,0.0,46.64,45.92,48.35,47.11,39.0,2.59,0.18,3.76,0.24,45.57,49.8,48.21,38.47,2.79,0.13,4.07,0.25,36.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,simek,r,88647-80444,D,r,Radim Simek,simek,4.526315789473684,38.0,3600,SJ@ARI,SJ,ARI,,,,,,D/UTIL,simek3600dr,2600
jeffskinnerBUF,skinner7200wj,skinner7200wj,85.07,Jeff Skinner,7200,W,0,BUF,PHI-FSandstrom,13.36,16.8,9.9,0.05,1.9,1,1,12,1,-1.1,92,2,1,3.3,3.3,-110,6.5,61,-120,15.2,2.3,71,33,24,87,12.4,66,33,26,15,0.45,0.58,1.02,17.26,3.55,3.0,4.06,0.74,0.15,0.2,3.2,14.84,12.33,11.24,0.11,0.15,3.19,0.7,0.99,0.71,0.0,0.0,0.34,0.42,0.53,0.01,3.24,0.47,0.27,0.73,17.04,2.57,2.73,3.93,0.69,0.17,0.13,2.87,13.73,11.47,0.13,0.07,2.81,0.67,13.86,3.29,3.14,0.14,4.43,1.0,16.25,3.38,0.0,0.0,47.84,45.8,48.94,42.87,43.14,3.24,0.25,2.88,0.26,46.87,48.0,44.93,41.67,3.07,0.2,3.5,0.31,39.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,skinner,j,88647-12439,W,j,Jeff Skinner,skinner,14.93943593199824,71.0,7200,BUF@PHI,BUF,PHI,,,,,,W/UTIL,skinner7200wj,6700
bradyskjeiCAR,skjei4800db,skjei4800db,79.34,Brady Skjei,4800,D,0,CAR,MTL-SMontembeault,11.51,14.4,8.6,2.21,2.4,2,2,11,0,-2.7,91,1,2,4.2,2.5,-277,6.5,67,-310,9.4,-0.5,70,31,29,100,10.6,80,20,33,15,0.18,0.28,0.46,21.69,1.27,2.32,3.47,0.67,0.08,0.92,3.24,19.13,14.17,14.44,0.03,0.03,0.67,0.1,0.13,0.77,0.01,0.0,0.14,0.25,0.51,0.01,1.9,0.31,0.19,0.5,21.34,1.41,2.25,3.47,0.65,0.14,0.94,3.19,20.07,13.53,0.0,0.0,0.43,0.0,20.13,3.75,2.88,0.88,3.75,0.0,21.49,0.68,0.0,0.0,52.88,53.22,48.38,36.6,41.87,3.12,0.19,3.25,0.27,56.73,52.63,35.53,41.63,2.6,0.26,2.88,0.3,43.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,skjei,b,88647-62294,D,b,Brady Skjei,skjei,9.515068158711472,73.0,4800,CAR@MON,CAR,MON,,,,,,D/UTIL,skjei4800db,4500
jaccobslavinCAR,slavin4500dj,slavin4500dj,72.76,Jaccob Slavin,4500,D,0,CAR,MTL-SMontembeault,9.52,12.0,7.1,0.86,2.1,1,0,2,0,-2.1,73,1,2,4.2,2.5,-277,6.5,67,-310,9.1,0.0,71,24,22,100,10.2,80,20,40,15,0.11,0.31,0.41,22.37,1.1,1.91,2.75,0.69,0.06,1.41,3.32,20.54,13.95,15.43,0.0,0.01,0.54,0.08,0.15,0.5,0.0,0.01,0.11,0.28,0.15,0.0,1.47,0.25,0.31,0.56,21.37,1.57,2.0,2.6,0.77,0.13,1.0,3.0,20.93,14.0,0.0,0.0,0.08,0.0,21.38,2.13,1.38,0.75,1.88,0.13,21.29,0.1,0.0,0.0,52.88,53.22,48.38,36.6,41.87,3.12,0.19,3.25,0.27,56.73,52.63,35.53,41.63,2.6,0.26,2.88,0.3,43.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,slavin,j,88647-66680,D,j,Jaccob Slavin,slavin,8.511764526367188,68.0,4500,CAR@MON,CAR,MON,,,,,,D/UTIL,slavin4500dj,3700
givanismithFLA,smith3000wg,smith3000wg,32.23,Givani Smith,3000,W,0,FLA,CLB-MHutchinson,3.71,4.8,2.6,-1.41,1.2,4,0,1,0,-2.1,92,0,2,4.5,2.7,-270,7.0,77,-210,2.9,-1.3,18,3,32,53,0.8,7,35,0,14,0.03,0.1,0.14,6.92,1.21,0.9,1.28,0.7,0.04,0.21,1.1,7.07,6.48,5.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.1,1.38,0.0,1.02,0.0,0.0,0.0,6.07,0.0,0.5,0.5,1.0,0.0,0.0,0.5,5.33,3.83,0.0,0.0,0.02,0.0,5.33,0.5,0.5,0.0,0.5,0.0,6.07,0.02,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,smith,g,88647-74008,W,g,Givani Smith,smith,2.9600001017252606,30.0,3000,FLA@CBJ,FLA,CBJ,,,,,,W/UTIL,smith3000wg,2500
nathansmithARI,smith3100cn,smith3100cn,41.49,Nathan Smith,3100,C,0,ARI,SJ-KKahkonen,4.02,5.2,2.9,-0.96,1.3,4,0,1,0,-2.3,84,2,1,3.3,3.4,-105,6.5,75,110,3.2,-1.0,66,0,0,3,3.2,66,0,0,3,0.13,0.13,0.27,12.37,1.31,1.27,1.54,0.82,0.11,0.67,1.93,8.69,10.62,6.77,0.0,0.0,1.07,0.0,0.08,0.0,0.0,0.0,0.13,0.13,0.4,0.0,1.06,0.0,0.0,0.0,7.44,0.0,0.5,0.75,0.67,0.0,0.75,1.25,6.0,8.0,0.0,0.0,0.0,0.0,6.0,1.25,0.5,0.75,0.75,0.0,7.44,0.0,0.0,0.0,43.81,39.0,47.11,48.35,45.92,2.7,0.2,3.11,0.17,38.47,48.21,49.8,45.57,2.4,0.25,3.64,0.18,44.33,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,smith,n,88647-167250,C,n,Nathan Smith,smith,2.0,4.0,3100,SJ@ARI,ARI,SJ,,,,,,C/UTIL,smith3100cn,2500
victorsoderstromARI,soderstrom3700dv,soderstrom3700dv,50.55,Victor Soderstrom,3700,D,0,ARI,SJ-KKahkonen,6.32,8.0,4.6,-0.62,1.7,3,2,1,0,-3.5,77,2,1,3.3,3.4,-105,6.5,75,110,6.0,-0.6,54,18,13,37,6.9,80,20,40,15,0.0,0.22,0.22,15.75,0.84,1.07,1.46,0.74,0.0,1.41,2.48,12.54,14.75,9.29,0.0,0.04,0.74,0.04,0.08,0.5,0.0,0.0,0.0,0.19,0.89,0.0,1.05,0.0,0.31,0.31,16.88,1.1,1.38,1.87,0.74,0.0,1.19,2.56,13.93,15.29,0.0,0.06,1.14,0.07,11.57,1.71,1.0,0.71,1.29,0.14,17.19,1.56,0.0,0.0,43.81,39.0,47.11,48.35,45.92,2.7,0.2,3.11,0.17,38.47,48.21,49.8,45.57,2.4,0.25,3.64,0.18,44.33,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,soderstrom,v,88647-113277,D,v,Victor Soderstrom,soderstrom,5.820833206176758,24.0,3700,SJ@ARI,ARI,SJ,,,,,,D/UTIL,soderstrom3700dv,3000
madssogaardOTT,sogaard7100gm,sogaard7100gm,23.5,Mads Sogaard,7100,G,0,OTT,TOR-ISamsonov,12.88,16.3,9.4,-2.76,1.8,1,0,0,0,-4.1,79,1,0,3.0,3.7,135,6.5,31,126,14.3,-0.6,19,17,17,41,10.6,26,33,26,15,3.0,0.0,0.0,0.0,0.0,28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37,45.77,0.0,0.0,0.0,0.0,0.0,0.0,45.6,43.92,0.0,0.0,0.0,0.0,47.43,4/1/23,0,25.2,0.47,0.35,56.47,0.0,26.6,3.67,0.33,0.5,46.63,3.45,31.8,3.53,0.19,3.17,0.24,3.21,30.93,3.2,0.23,2.85,0.27,32.14,TOR,sogaard,m,88647-117110,G,m,Mads Sogaard,sogaard,13.866666666666667,15.0,7100,TOR@OTT,OTT,TOR,,,,,,G,sogaard7100gm,7400
ilyasorokinNYI,sorokin7200gi,sorokin7200gi,58.0,Ilya Sorokin,7200,G,0,NYI,TB-AVasilevskiy,14.76,18.6,10.9,-1.06,2.1,1,0,3,0,-1.9,67,1,0,2.5,3.1,129,5.5,21,128,19.7,1.7,53,35,13,93,19.8,69,15,53,13,2.38,0.0,0.0,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,45.91,0.0,0.0,0.0,0.0,0.0,0.0,46.83,47.13,0.0,0.0,0.0,0.0,49.43,4/1/23,0,28.5,0.48,0.36,58.14,0.09,26.0,2.3,0.8,0.8,48.4,3.43,31.93,2.89,0.18,3.42,0.26,3.0,30.63,2.33,0.21,3.25,0.23,29.86,TB,sorokin,i,88647-97232,G,i,Ilya Sorokin,sorokin,19.089654330549568,58.0,7200,NYI@TB,NYI,TB,,,,,,G,sorokin7200gi,7300
carsonsoucySEA,soucy3600dc,soucy3600dc,41.58,Carson Soucy,3600,D,0,SEA,LA-PCopley,5.21,6.7,3.7,-1.51,1.4,3,0,1,0,-4.2,67,0,2,3.1,3.0,-115,6.0,34,-110,5.4,-1.7,62,20,34,87,5.1,57,28,14,14,0.03,0.16,0.2,16.61,0.72,1.2,1.72,0.7,0.03,1.1,2.3,13.22,12.18,9.8,0.0,0.0,0.38,0.02,0.04,0.67,0.0,0.01,0.03,0.15,0.8,0.0,0.85,0.0,0.25,0.25,15.95,0.94,1.25,1.92,0.65,0.0,0.67,1.92,13.83,10.75,0.0,0.0,0.08,0.0,13.83,1.5,1.33,0.17,2.17,0.0,16.07,0.0,0.0,0.0,46.47,46.86,43.87,42.33,47.34,2.92,0.18,3.25,0.26,50.0,40.85,38.36,49.54,2.93,0.17,3.0,0.26,47.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,soucy,c,88647-79924,D,c,Carson Soucy,soucy,5.160563294316681,71.0,3600,LA@SEA,SEA,LA,,,,,,D/UTIL,soucy3600dc,2700
danielsprongSEA,sprong5600wd,sprong5600wd,69.85,Daniel Sprong,5600,W,0,SEA,LA-PCopley,10.28,13.0,7.6,0.09,1.8,4,2,6,0,-5.2,17,0,2,3.1,3.0,-115,6.0,34,-110,10.2,1.0,51,27,27,87,12.8,57,14,35,14,0.33,0.29,0.61,11.57,3.16,2.31,3.35,0.69,0.14,0.24,2.56,9.21,8.1,7.15,0.1,0.07,1.84,0.58,0.81,0.71,0.0,0.0,0.23,0.21,0.17,0.0,1.96,0.5,0.3,0.8,10.61,4.52,2.3,3.7,0.62,0.22,0.4,2.7,9.4,7.1,0.1,0.0,0.89,0.2,12.6,3.8,3.6,0.2,5.6,1.2,11.74,1.57,0.2,0.0,46.47,46.86,43.87,42.33,47.34,2.92,0.18,3.25,0.26,50.0,40.85,38.36,49.54,2.93,0.17,3.0,0.26,47.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,sprong,d,88647-66675,W,d,Daniel Sprong,sprong,10.777966515492585,59.0,5600,LA@SEA,SEA,LA,,,,,,W/UTIL,sprong5600wd,4000
jaredspurgeonMIN,spurgeon5000dj,spurgeon5000dj,72.59,Jared Spurgeon,5000,D,0,MIN,VGK-LBrossoit,10.34,13.0,7.7,0.61,2.1,2,2,6,0,-2.2,98,0,3,3.1,3.1,-108,6.0,55,-105,10.9,0.2,66,23,30,96,10.8,57,35,35,14,0.15,0.34,0.49,21.64,1.36,1.88,2.59,0.73,0.08,2.15,4.03,15.48,15.44,11.51,0.01,0.07,1.7,0.23,0.3,0.78,0.0,0.01,0.14,0.26,0.17,0.0,1.43,0.08,0.46,0.54,22.06,1.47,1.62,2.31,0.7,0.05,2.23,3.85,14.15,18.23,0.0,0.08,1.5,0.38,11.17,2.33,1.0,1.33,1.67,0.33,21.76,1.71,0.0,0.17,48.89,44.1,50.13,44.48,48.19,3.23,0.22,2.34,0.25,42.36,57.57,49.57,43.43,3.14,0.14,2.21,0.32,46.17,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,spurgeon,j,88647-12812,D,j,Jared Spurgeon,spurgeon,10.929729564769849,74.0,5000,MIN@VGK,MIN,VGK,,,,,,D/UTIL,spurgeon5000dj,5300
marcstaalFLA,staal3700dm,staal3700dm,37.93,Marc Staal,3700,D,0,FLA,CLB-MHutchinson,5.3,6.8,3.8,-1.64,1.4,2,0,1,0,-1.1,41,0,2,4.5,2.7,-270,7.0,77,-210,4.9,-2.2,62,17,35,90,6.0,71,28,28,14,0.03,0.13,0.17,18.45,0.55,0.69,1.24,0.55,0.05,1.4,2.09,14.64,14.99,11.07,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.03,0.13,0.36,0.0,0.88,0.07,0.21,0.29,18.28,0.95,0.57,0.93,0.62,0.12,1.57,2.14,15.14,14.43,0.0,0.0,0.09,0.0,15.5,2.0,0.5,1.5,1.0,0.0,18.81,0.03,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,staal,m,88647-8528,D,m,Marc Staal,staal,4.93684226588199,76.0,3700,FLA@CBJ,FLA,CBJ,,,,,,D/UTIL,staal3700dm,2600
ericstaalFLA,staal3900ce,staal3900ce,57.89,Eric Staal,3900,C,0,FLA,CLB-MHutchinson,6.44,8.2,4.6,-0.18,1.7,3,0,1,0,-0.9,74,0,2,4.5,2.7,-270,7.0,77,-210,7.4,0.8,61,25,25,76,5.4,57,42,14,14,0.2,0.2,0.39,13.95,1.68,1.53,2.05,0.75,0.13,0.58,2.11,11.31,11.09,8.43,0.0,0.0,0.21,0.05,0.14,0.33,0.03,0.0,0.17,0.2,0.33,0.03,1.57,0.07,0.21,0.29,14.6,1.19,1.5,2.29,0.66,0.05,0.29,1.79,10.86,10.93,0.0,0.0,0.14,0.0,11.0,2.0,1.63,0.38,2.5,0.13,14.86,0.02,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,staal,e,88647-8234,C,e,Eric Staal,staal,7.259701401440065,67.0,3900,FLA@CBJ,FLA,CBJ,,,,,,C/UTIL,staal3900ce,3100
jordanstaalCAR,staal4000cj,staal4000cj,61.54,Jordan Staal,4000,C,0,CAR,MTL-SMontembeault,10.55,13.3,7.8,3.72,2.6,3,1,4,0,-3.4,80,1,2,4.2,2.5,-277,6.5,67,-310,8.5,0.9,54,31,43,100,5.6,46,53,13,15,0.27,0.23,0.51,16.25,1.88,1.54,2.06,0.74,0.18,0.46,2.0,13.45,9.26,9.97,0.0,0.0,0.13,0.01,0.02,0.5,0.01,0.02,0.26,0.21,0.32,0.05,1.8,0.13,0.13,0.25,15.85,0.95,1.75,2.33,0.75,0.07,0.5,2.25,14.8,8.53,0.0,0.0,0.18,0.0,15.25,2.63,2.0,0.63,2.75,0.13,16.62,0.29,0.0,0.0,52.88,53.22,48.38,36.6,41.87,3.12,0.19,3.25,0.27,56.73,52.63,35.53,41.63,2.6,0.26,2.88,0.3,43.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,staal,j,88647-8596,C,j,Jordan Staal,staal,7.671232876712328,73.0,4000,CAR@MON,CAR,MON,,,,,,C/UTIL,staal4000cj,3300
alexstalockCHI,stalock6600ga,stalock6600ga,34.5,Alex Stalock,6600,G,0,CHI,NJD-VVanecek,12.28,15.6,9.0,-2.47,1.9,1,0,6,0,-3.2,83,0,0,2.3,4.4,272,6.5,31,260,17.0,0.2,15,7,5,91,16.5,25,18,12,16,2.57,0.0,0.0,0.0,0.0,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93,50.81,0.0,0.0,0.0,0.0,0.0,0.0,47.73,56.2,0.0,0.0,0.0,0.0,55.43,4/1/23,0,27.0,0.39,0.52,53.39,0.09,27.8,2.75,0.38,0.0,51.01,3.32,33.4,2.77,0.24,2.75,0.19,3.13,35.0,2.67,0.25,2.2,0.27,35.71,NJD,stalock,a,88647-9252,G,a,Alex Stalock,stalock,16.03333282470703,24.0,6600,NJ@CHI,CHI,NJ,,,,,,G,stalock6600ga,7000
